x1,x2,u,x3,x4,lo,p,y,lo1,lo2,p1,p2,p3,y1,y2,x3a,eps,ycts
0.124114030984379,0.0385878690544919,0.68070590674098,0.826929637663329,0,-0.362937968531096,0.410248553118392,1,1.38069251677404,1.42311178609529,0.0788400766280634,0.450812693519995,0.470347229851942,3,1,1,0.513006908179571,3.19508559026292
0.451631206402564,0.744712328584845,0.474636933908045,0.406642980900034,19,4.73075641765963,0.991257311671233,1,0.57238783985572,-0.510500427403772,0.979502307214269,0.0153125999415687,0.0051850928441619,1,0,2,-1.01641726334406,5.9445675429283
0.554086535419465,0.42920926536137,0.98748656530377,0.36295119404464,11,3.2328496728784,0.962051925930783,1,1.92871834559375,0.188777913362663,0.758122116144762,0.20576055708075,0.0361173267744882,3,1,2,1.42835566417789,6.12971431245402
0.402708385077735,0.55732407699983,0.104413435822819,0.408967358322863,3,2.4684216428321,0.921898195786023,1,0.938861309311448,1.04381469841139,0.686231630624868,0.148658970070427,0.165109399304705,1,0,3,-1.34373587979145,2.00052273425453
0.608000330473328,0.0876193917044039,0.377191297231816,0.217018846644489,6,1.96183998941538,0.876731943570509,1,3.1691431467801,0.530414271248346,0.218177645307216,0.729684883890328,0.0521374708024561,2,0,3,-0.60226899232507,2.03202666149053
0.263525477238947,0.221342540209948,0.049117155937561,0.302360006459417,15,2.48871856864832,0.923347155730883,1,1.39007428832594,-0.293484361717805,0.716730450671254,0.238902507215081,0.0443670421136651,1,0,3,-1.15061371851105,3.46267685852604
0.377091428469668,0.133539026403671,0.290168746052443,0.0879849413764976,6,1.76681499477385,0.854061137247891,0,2.10774863466766,0.477377227289167,0.372899803462699,0.524394047117325,0.102706149419976,1,0,3,-0.604654719360295,1.50346958604621
0.75759799129475,0.272756048648302,0.293405832672876,0.574803591251538,1,1.95866053728287,0.876387918720888,1,3.21212381923409,1.25559080778784,0.20009944085263,0.700838677921563,0.0990618812258062,2,0,3,0.309991712442901,3.53751257478887
0.960412566064025,0.528526849143755,0.775148286896632,0.754959477858669,14,4.25144620170065,0.985956411674281,1,3.25606971682484,0.109611451215273,0.721772589547236,0.266755799553352,0.0114716108994121,2,0,1,-0.86306732996364,6.2192773679639
0.91429307722686,0.927429027384149,0.182605271676823,0.715677047885413,12,5.19519618872075,0.994487428186105,1,1.874885226755,0.389695780788744,0.95755521993278,0.0346075694502089,0.00783721061701097,1,0,1,-1.29574895846849,6.02043331718291
0.950473966074194,0.672771236289695,0.358680217558937,0.768244644509902,4,3.65101699650757,0.974692395272459,1,2.78358215542769,1.15231513132737,0.665681798743673,0.279604732343759,0.0547134689125675,1,0,3,0.544104077851412,5.9448544500347
0.553908749735749,0.343473565273644,0.33524152109098,0.0601148940189384,15,3.67812330127349,0.975352495976195,1,2.18521430312207,-0.38407416167212,0.805198907682917,0.180942687781811,0.0138584045352718,1,0,3,-0.608327753048004,3.81287280929185
0.403521737212867,0.792711693639906,0.0506699819752752,0.508509578536033,14,4.17666897680942,0.984882494718262,1,0.23595186793175,0.0524327126779929,0.965614359487411,0.018766013323467,0.0156196271891221,1,0,1,0.932391577525969,7.24686543762675
0.227126597179185,0.743806900576508,0.228001184331606,0.0288148638882141,18,4.55685903219968,0.989614028876508,1,-0.322914313012782,-0.599640842911766,0.986815583602228,0.00749855122119744,0.00568586517657453,1,0,3,0.733312661765693,6.13449765176254
0.933689505688034,0.713145540615138,0.66012878483267,0.244009371713955,11,4.96280626150753,0.993055290951225,1,2.59532140090672,0.200291071010762,0.907226779431446,0.0850217912015247,0.00775142936702919,1,0,1,-0.48726693002228,4.8047417720379
0.660143327281938,0.298588405333631,0.104019414024434,0.334196521579799,15,3.48185534898497,0.970167066300326,1,2.74480809312686,-0.258254637876693,0.665656518064997,0.318533147379575,0.0158103345554286,1,0,1,0.0476119113451973,5.30752161403379
0.407722990976573,0.334439600615778,0.731787208095897,0.115300327869316,17,3.50346445593117,0.970786182916641,1,1.62757316205896,-0.558739935911398,0.854387301283512,0.130907806922582,0.0147048917939054,1,0,2,-0.0374428452941806,4.7850603305219
0.417141683465741,0.188699842144791,0.591468828651485,0.564252260118261,14,2.33613063324759,0.911825484303109,1,2.10246720742859,-0.0706989094046719,0.531426231736891,0.420691998000753,0.047881770262356,2,0,3,-0.343654666449335,4.94364348166077
0.197566617258124,0.982465573489314,0.0268730084338728,0.918507529274101,5,3.02402242571009,0.953647656808286,0,-1.15713025143545,1.20487015800938,0.849297257434078,0.0129780124358986,0.137724730130023,1,0,1,1.36576598064362,7.28378633270268
0.263171615552749,0.794576576215661,0.345042381418953,0.259557375605945,2,2.95051558414653,0.950287850730978,1,-0.331043266435987,1.12842283185689,0.833849853702085,0.0313274435472389,0.134822702750676,1,0,2,0.391907369647993,3.4229042644499
0.0635926101773505,0.755002412428744,0.569353994645924,0.0719145721589561,2,2.62027788548198,0.932155282514951,1,-1.01063679657683,1.02470788918666,0.813481109182768,0.021550694053166,0.164968196764066,1,0,1,-0.32132552157184,1.86801562993987
0.542715164705456,0.784480467283403,0.895473366110251,0.186701338204554,19,5.25217039305657,0.99479113279388,1,0.817419256971617,-0.610529214076873,0.985511431357133,0.0116862108858102,0.00280235775705719,1,0,3,0.418375180264367,6.89015529415029
0.394653558845052,0.319806990868819,0.450968088719887,0.631552090189556,12,2.41717600010701,0.918127717192672,1,1.61919326277375,0.195727792811983,0.641565120108791,0.288855901726157,0.0695789781650514,1,0,2,-2.38195668077306,2.9469671303783
0.19791885306363,0.956941537344535,0.876661687758452,0.663969252250669,16,4.3026930659102,0.98664860482796,1,-1.07914919977909,-0.0287799895385317,0.982561975296867,0.00451913749184478,0.0129188872112879,1,0,2,0.431976105438264,7.73568578994297
0.748721583176655,0.455975332486158,0.161650374897224,0.663431769290059,11,3.40193739452173,0.967765028827369,1,2.62696033524815,0.345709717766569,0.663227058482129,0.305558223150738,0.0312147183671329,1,0,3,0.315761088590431,6.16672864460958
0.201728749188036,0.309866765483284,0.399944962410138,0.530029040142179,14,2.30302875468375,0.909127568692012,1,0.877314700302292,-0.0575187885580897,0.749229047106124,0.180067302947203,0.0707036499466727,1,0,1,-2.02987583307442,3.18167356750672
0.00408507680492579,0.519339916137587,0.211540826724659,0.983528758635781,13,1.98266114338683,0.878964555779922,1,-0.541679441193059,0.321599358352287,0.787371615993572,0.06307722349555,0.149551160510879,1,0,2,-0.112511599680648,6.48083958530679
0.103335313919913,0.117150250328659,0.373953084646154,0.514049634127686,18,1.94407174469812,0.874798785862747,1,1.06189050469368,-0.513687620353992,0.666886405408975,0.276010383027437,0.0571032115635884,1,0,3,-0.562352370479359,4.91743234648093
0.979806007084103,0.822090561251863,0.790472743921572,0.233689354531809,0,4.29219434339199,0.986509594782796,1,2.45295234458082,1.32236731757887,0.82627553505187,0.13132646162778,0.0423980033203494,1,0,3,-0.328413073863789,2.99664211931947
0.29060556088795,0.362723820706293,0.87377048828904,0.723826163974515,4,1.44555641992027,0.809313620490299,1,1.07425078143292,1.05259403716383,0.422853147297947,0.291698084674794,0.285448768027259,3,1,2,0.054263177299943,4.04179487152403
0.918971159877528,0.36563659323598,0.483307443866105,0.366142115834046,3,2.96870998362895,0.951140361755636,1,3.57897485980217,0.974480206226018,0.335904412316525,0.618372797946557,0.0457227897369172,2,0,2,-0.250615779775044,3.09805491407658
0.742850345195073,0.745051201811987,0.0239699025222733,0.963899874200053,13,4.15695442162606,0.984586142061634,1,1.73624777534433,0.368212737553023,0.899698987610516,0.0799461755719707,0.0203548368175131,1,0,3,-0.173884008310577,7.55076836310863
0.175912718612433,0.0187930600183608,0.713424052820393,0.816896141187798,4,0.0913084760921495,0.522811272641101,0,1.64727169439465,1.01314633559849,0.121159897653619,0.574255465835766,0.304584636510615,3,1,3,-0.658146607495723,2.80604065471683
0.0303253419587633,0.120857940979894,0.362480618798035,0.384278719128235,9,1.03894578772897,0.738646543902739,0,0.758727544895372,0.322353844809091,0.445626288837308,0.336723608334421,0.217650102828271,1,0,1,-0.22660774952832,2.99826963177494
0.648948100863888,0.479513686882141,0.277810873358157,0.0365099930730576,9,3.69992726930114,0.975871266085429,1,2.15725134280913,0.238133418257064,0.803095688152023,0.171708443688948,0.0251958681590289,1,0,2,0.36560464816447,3.88311010201181
0.362119733890113,0.292141163752512,0.304027711708222,0.822801165167553,10,1.87786179387021,0.867365334592061,1,1.57205544430292,0.484435873521905,0.503841111476011,0.371093708322367,0.125065180201622,1,0,3,0.572579491137408,5.9873850480352
0.717518967159107,0.353943315670912,0.228253640560828,0.649033369298075,19,3.84783451203287,0.979119428908398,1,2.80824592162369,-0.486997486433235,0.731687221418752,0.258724694067799,0.00958808451344902,1,0,1,0.219039128968398,7.39154483536355
0.250669347269293,0.278532671515813,0.027186865314197,0.389132793998634,10,2.04780391508739,0.885725528411019,0,1.16707937452973,0.26419956487827,0.631905980431459,0.261913966417422,0.106180053151118,1,0,3,-0.271650216510587,3.70348285578623
0.378818205071722,0.680616880530246,0.139971465103685,0.551268672244127,1,2.44821837949005,0.920431066693783,1,0.473422178696153,1.34578855625463,0.679877667768371,0.0943599458668289,0.2257623863648,1,0,1,0.300168760192067,3.89402674305666
0.764686884665722,0.555912524758523,0.0101403235270257,0.392720334763248,12,4.10439100884376,0.983767768685895,1,2.39100996438732,0.135338298571255,0.83392637301085,0.150319656840644,0.0157539701485058,1,0,1,-0.718962511349548,4.73571042712296
0.728342063261411,0.482666821010625,0.90427375949375,0.770307711360752,10,3.23437687819394,0.962107641842881,1,2.46536779001377,0.505820560933032,0.654113951978945,0.303163567503386,0.0427224805176691,2,0,3,-0.718009200232217,5.2865896391327
